,LAT,LON,YEAR,DOY,T2M,QV2M,GWETROOT,PRECTOTCORR
2393,19.0,77.5,2024,257,25.05,17.12,0.9,0.11
2394,19.0,78.125,2024,257,25.12,17.49,0.92,0.13
2395,19.0,78.75,2024,257,25.44,17.99,0.95,0.06
2396,19.0,79.375,2024,257,26.26,18.74,0.96,0.02
2397,19.0,80.0,2024,257,26.64,19.37,0.96,0.03
2398,19.5,73.75,2024,257,22.97,16.96,0.97,2.31
2399,19.5,74.375,2024,257,23.15,16.39,0.89,1.04
2400,19.5,75.0,2024,257,24.17,16.24,0.81,0.3
2401,19.5,75.625,2024,257,24.7,16.32,0.81,0.17
2402,19.5,76.25,2024,257,25.01,16.52,0.82,0.22
2403,19.5,76.875,2024,257,25.1,16.89,0.85,0.17
2404,19.5,77.5,2024,257,25.09,17.34,0.89,0.08
2405,19.5,78.125,2024,257,25.45,17.86,0.9,0.07
2406,19.5,78.75,2024,257,25.74,18.41,0.93,0.02
2407,19.5,79.375,2024,257,26.26,18.96,0.96,0.04
2408,19.5,80.0,2024,257,26.47,19.33,0.97,0.17
2409,20.0,73.75,2024,257,23.08,16.9,0.96,2.01
2410,20.0,74.375,2024,257,23.62,16.54,0.88,1.0
2411,20.0,75.0,2024,257,24.28,16.46,0.81,0.28
2412,20.0,75.625,2024,257,24.32,16.46,0.85,0.11
2413,20.0,76.25,2024,257,24.52,16.65,0.88,0.13
2414,20.0,76.875,2024,257,24.76,17.09,0.9,0.1
2415,20.0,77.5,2024,257,25.07,17.65,0.92,0.03
2416,20.0,78.125,2024,257,25.72,18.28,0.9,0.02
2417,20.0,78.75,2024,257,26.08,18.75,0.94,0.01
2418,20.0,79.375,2024,257,26.33,19.08,0.96,0.09
2419,20.0,80.0,2024,257,26.16,19.18,0.98,0.4
2420,18.0,73.75,2024,258,23.04,17.01,0.97,6.25
2421,18.0,74.375,2024,258,23.23,16.24,0.9,2.23
2422,18.0,75.0,2024,258,24.58,15.86,0.79,0.48
2423,18.0,75.625,2024,258,25.09,15.74,0.79,0.08
2424,18.0,76.25,2024,258,24.58,15.79,0.82,0.0
2425,18.0,76.875,2024,258,24.41,16.0,0.83,0.0
2426,18.0,77.5,2024,258,24.58,16.47,0.89,0.0
2427,18.0,78.125,2024,258,24.75,17.06,0.83,0.0
2428,18.0,78.75,2024,258,24.67,17.33,0.88,0.0
2429,18.0,79.375,2024,258,25.65,18.0,0.87,0.0
2430,18.0,80.0,2024,258,26.04,18.71,0.93,0.0
2431,18.5,73.75,2024,258,22.81,16.79,0.97,6.72
2432,18.5,74.375,2024,258,23.47,16.31,0.89,1.78
2433,18.5,75.0,2024,258,24.36,15.77,0.8,0.31
2434,18.5,75.625,2024,258,24.46,15.55,0.8,0.05
2435,18.5,76.25,2024,258,24.33,15.68,0.79,0.01
2436,18.5,76.875,2024,258,24.62,16.1,0.83,0.0
2437,18.5,77.5,2024,258,25.08,16.91,0.9,0.0
2438,18.5,78.125,2024,258,25.04,17.42,0.9,0.0
2439,18.5,78.75,2024,258,25.01,17.64,0.94,0.0
2440,18.5,79.375,2024,258,25.83,18.25,0.93,0.0
2441,18.5,80.0,2024,258,26.13,18.87,0.95,0.0
2442,19.0,73.75,2024,258,22.95,16.88,0.96,7.89
2443,19.0,74.375,2024,258,23.07,16.22,0.88,1.88
2444,19.0,75.0,2024,258,24.04,15.78,0.8,0.3
2445,19.0,75.625,2024,258,24.45,15.75,0.79,0.11
2446,19.0,76.25,2024,258,24.81,15.99,0.78,0.11
2447,19.0,76.875,2024,258,25.16,16.49,0.82,0.03
2448,19.0,77.5,2024,258,25.24,17.18,0.89,0.0
2449,19.0,78.125,2024,258,25.21,17.46,0.91,0.0
2450,19.0,78.75,2024,258,25.28,17.76,0.93,0.0
2451,19.0,79.375,2024,258,25.83,18.31,0.95,0.0
2452,19.0,80.0,2024,258,26.06,18.81,0.96,0.01
2453,19.5,73.75,2024,258,23.08,16.96,0.97,9.1
2454,19.5,74.375,2024,258,23.15,16.28,0.88,2.37
2455,19.5,75.0,2024,258,24.1,16.01,0.8,0.51
2456,19.5,75.625,2024,258,24.6,16.1,0.8,0.46
2457,19.5,76.25,2024,258,25.01,16.35,0.81,0.47
2458,19.5,76.875,2024,258,25.14,16.74,0.84,0.13
2459,19.5,77.5,2024,258,25.04,17.15,0.88,0.0
2460,19.5,78.125,2024,258,25.26,17.45,0.89,0.01
2461,19.5,78.75,2024,258,25.38,17.81,0.92,0.0
2462,19.5,79.375,2024,258,25.53,18.21,0.95,0.02
2463,19.5,80.0,2024,258,25.74,18.6,0.97,0.08
2464,20.0,73.75,2024,258,23.1,16.9,0.96,9.76
2465,20.0,74.375,2024,258,23.53,16.38,0.87,2.85
2466,20.0,75.0,2024,258,24.13,16.18,0.8,0.79
2467,20.0,75.625,2024,258,24.08,16.18,0.84,1.01
2468,20.0,76.25,2024,258,24.31,16.42,0.87,1.02
2469,20.0,76.875,2024,258,24.6,16.79,0.89,0.31
2470,20.0,77.5,2024,258,24.9,17.17,0.91,0.01
2471,20.0,78.125,2024,258,25.45,17.56,0.9,0.02
2472,20.0,78.75,2024,258,25.61,17.89,0.93,0.01
2473,20.0,79.375,2024,258,25.52,18.2,0.96,0.17
2474,20.0,80.0,2024,258,25.54,18.54,0.97,0.51
2475,18.0,73.75,2024,259,23.09,17.05,0.97,7.94
2476,18.0,74.375,2024,259,23.31,16.24,0.9,2.66
2477,18.0,75.0,2024,259,24.7,15.84,0.79,1.11
2478,18.0,75.625,2024,259,25.04,15.81,0.79,1.58
2479,18.0,76.25,2024,259,24.44,15.91,0.81,1.24
2480,18.0,76.875,2024,259,24.2,16.02,0.83,0.38
2481,18.0,77.5,2024,259,24.19,16.26,0.88,0.05
2482,18.0,78.125,2024,259,24.34,16.61,0.82,0.09
2483,18.0,78.75,2024,259,24.39,16.93,0.87,0.01
2484,18.0,79.375,2024,259,25.41,17.6,0.86,0.0
2485,18.0,80.0,2024,259,25.75,18.27,0.92,0.0
2486,18.5,73.75,2024,259,22.99,16.85,0.97,8.73
2487,18.5,74.375,2024,259,23.71,16.34,0.89,2.75
2488,18.5,75.0,2024,259,24.51,15.87,0.8,2.44
2489,18.5,75.625,2024,259,24.41,15.77,0.8,3.48
2490,18.5,76.25,2024,259,24.13,15.87,0.79,2.47
2491,18.5,76.875,2024,259,24.26,16.11,0.82,0.81
2492,18.5,77.5,2024,259,24.61,16.64,0.89,0.25
2493,18.5,78.125,2024,259,24.66,17.06,0.89,0.21
2494,18.5,78.75,2024,259,24.8,17.43,0.93,0.1
2495,18.5,79.375,2024,259,25.68,17.97,0.92,0.01
2496,18.5,80.0,2024,259,25.98,18.49,0.94,0.0
2497,19.0,73.75,2024,259,23.19,16.99,0.96,8.39
2498,19.0,74.375,2024,259,23.39,16.34,0.88,3.23
2499,19.0,75.0,2024,259,24.21,15.99,0.8,3.58
2500,19.0,75.625,2024,259,24.43,16.02,0.79,4.69
2501,19.0,76.25,2024,259,24.58,16.18,0.77,3.05
2502,19.0,76.875,2024,259,24.76,16.46,0.82,0.92
2503,19.0,77.5,2024,259,24.86,16.98,0.88,0.35
2504,19.0,78.125,2024,259,24.94,17.3,0.9,0.28
2505,19.0,78.75,2024,259,25.14,17.66,0.93,0.15
2506,19.0,79.375,2024,259,25.79,18.11,0.94,0.01
2507,19.0,80.0,2024,259,26.03,18.46,0.95,0.0
2508,19.5,73.75,2024,259,23.25,17.03,0.97,7.17
2509,19.5,74.375,2024,259,23.43,16.48,0.88,3.41
2510,19.5,75.0,2024,259,24.27,16.31,0.8,3.43
2511,19.5,75.625,2024,259,24.63,16.39,0.8,4.03
2512,19.5,76.25,2024,259,24.85,16.51,0.81,2.48
2513,19.5,76.875,2024,259,24.87,16.73,0.84,0.65
2514,19.5,77.5,2024,259,24.82,17.1,0.87,0.18
2515,19.5,78.125,2024,259,25.1,17.44,0.89,0.2
2516,19.5,78.75,2024,259,25.23,17.76,0.91,0.06
2517,19.5,79.375,2024,259,25.54,18.07,0.94,0.0
2518,19.5,80.0,2024,259,25.66,18.22,0.96,0.0
2519,20.0,73.75,2024,259,23.14,16.87,0.96,5.6
2520,20.0,74.375,2024,259,23.69,16.54,0.87,2.85
2521,20.0,75.0,2024,259,24.21,16.46,0.8,2.23
2522,20.0,75.625,2024,259,24.05,16.45,0.84,2.3
2523,20.0,76.25,2024,259,24.18,16.55,0.86,1.41
2524,20.0,76.875,2024,259,24.47,16.84,0.88,0.39
2525,20.0,77.5,2024,259,24.8,17.21,0.9,0.05
2526,20.0,78.125,2024,259,25.36,17.6,0.89,0.07
2527,20.0,78.75,2024,259,25.53,17.87,0.92,0.0
2528,20.0,79.375,2024,259,25.55,18.04,0.95,0.0
2529,20.0,80.0,2024,259,25.3,18.07,0.96,0.0
2530,18.0,73.75,2024,260,22.5,16.11,0.97,2.1
2531,18.0,74.375,2024,260,22.85,15.27,0.9,0.47
2532,18.0,75.0,2024,260,24.57,14.88,0.78,0.15
2533,18.0,75.625,2024,260,24.97,15.05,0.79,0.17
2534,18.0,76.25,2024,260,24.24,15.43,0.81,0.12
2535,18.0,76.875,2024,260,23.89,15.81,0.82,0.15
2536,18.0,77.5,2024,260,24.02,16.3,0.87,0.25
2537,18.0,78.125,2024,260,24.08,16.61,0.81,0.19
2538,18.0,78.75,2024,260,24.21,16.83,0.86,0.15
2539,18.0,79.375,2024,260,25.31,17.46,0.86,0.02
2540,18.0,80.0,2024,260,25.81,18.29,0.91,0.0
2541,18.5,73.75,2024,260,22.21,15.93,0.96,2.06
2542,18.5,74.375,2024,260,23.14,15.49,0.88,0.48
2543,18.5,75.0,2024,260,24.37,14.98,0.8,0.28
2544,18.5,75.625,2024,260,24.34,15.07,0.79,0.29
2545,18.5,76.25,2024,260,24.03,15.53,0.78,0.16
2546,18.5,76.875,2024,260,24.16,16.07,0.81,0.21
2547,18.5,77.5,2024,260,24.63,16.71,0.89,0.39
2548,18.5,78.125,2024,260,24.56,16.98,0.88,0.36
2549,18.5,78.75,2024,260,24.79,17.32,0.92,0.23
2550,18.5,79.375,2024,260,25.75,17.98,0.91,0.03
2551,18.5,80.0,2024,260,26.18,18.74,0.93,0.01
2552,19.0,73.75,2024,260,22.51,16.13,0.96,1.97
2553,19.0,74.375,2024,260,22.8,15.58,0.88,0.61
2554,19.0,75.0,2024,260,24.0,15.32,0.8,0.36
2555,19.0,75.625,2024,260,24.3,15.59,0.79,0.32
2556,19.0,76.25,2024,260,24.51,16.02,0.77,0.17
2557,19.0,76.875,2024,260,24.72,16.49,0.81,0.15
2558,19.0,77.5,2024,260,24.87,16.95,0.87,0.26
2559,19.0,78.125,2024,260,24.87,17.17,0.9,0.31
2560,19.0,78.75,2024,260,25.16,17.65,0.92,0.15
2561,19.0,79.375,2024,260,25.94,18.28,0.93,0.06
2562,19.0,80.0,2024,260,26.38,18.9,0.93,0.17
2563,19.5,73.75,2024,260,22.63,16.21,0.96,1.67
2564,19.5,74.375,2024,260,22.96,15.79,0.88,0.63
2565,19.5,75.0,2024,260,24.0,15.78,0.79,0.35
2566,19.5,75.625,2024,260,24.4,16.05,0.8,0.32
2567,19.5,76.25,2024,260,24.65,16.31,0.8,0.18
2568,19.5,76.875,2024,260,24.71,16.62,0.83,0.08
2569,19.5,77.5,2024,260,24.68,16.97,0.86,0.09
2570,19.5,78.125,2024,260,25.02,17.36,0.88,0.1
2571,19.5,78.75,2024,260,25.29,17.88,0.9,0.06
2572,19.5,79.375,2024,260,25.85,18.42,0.93,0.24
2573,19.5,80.0,2024,260,26.24,18.87,0.95,0.85
2574,20.0,73.75,2024,260,22.53,16.19,0.96,1.11
2575,20.0,74.375,2024,260,23.25,15.93,0.86,0.49
2576,20.0,75.0,2024,260,23.82,15.94,0.79,0.31
2577,20.0,75.625,2024,260,23.68,16.08,0.83,0.33
2578,20.0,76.25,2024,260,23.9,16.31,0.86,0.19
2579,20.0,76.875,2024,260,24.25,16.65,0.87,0.05
2580,20.0,77.5,2024,260,24.61,17.05,0.89,0.01
2581,20.0,78.125,2024,260,25.32,17.61,0.88,0.01
2582,20.0,78.75,2024,260,25.76,18.13,0.91,0.11
2583,20.0,79.375,2024,260,26.1,18.65,0.94,0.9
2584,20.0,80.0,2024,260,25.99,18.89,0.96,2.58
2585,18.0,73.75,2024,261,22.37,15.97,0.96,1.68
2586,18.0,74.375,2024,261,22.9,15.16,0.89,0.45
2587,18.0,75.0,2024,261,24.74,14.76,0.78,0.04
2588,18.0,75.625,2024,261,25.37,14.82,0.78,0.0
2589,18.0,76.25,2024,261,24.65,15.15,0.8,0.0
2590,18.0,76.875,2024,261,24.25,15.53,0.81,0.0
2591,18.0,77.5,2024,261,24.23,16.13,0.86,0.01
2592,18.0,78.125,2024,261,24.4,16.78,0.8,0.0
2593,18.0,78.75,2024,261,24.61,17.21,0.85,0.0
2594,18.0,79.375,2024,261,25.85,17.94,0.85,0.0
2595,18.0,80.0,2024,261,26.3,18.63,0.9,0.0
2596,18.5,73.75,2024,261,22.09,15.84,0.95,1.39
2597,18.5,74.375,2024,261,23.19,15.36,0.88,0.27
2598,18.5,75.0,2024,261,24.49,14.78,0.79,0.02
2599,18.5,75.625,2024,261,24.52,14.76,0.79,0.0
2600,18.5,76.25,2024,261,24.19,15.12,0.78,0.0
2601,18.5,76.875,2024,261,24.34,15.67,0.81,0.0
2602,18.5,77.5,2024,261,24.7,16.51,0.88,0.0
2603,18.5,78.125,2024,261,24.85,17.14,0.87,0.0
2604,18.5,78.75,2024,261,25.13,17.58,0.91,0.0
2605,18.5,79.375,2024,261,26.15,18.24,0.9,0.02
2606,18.5,80.0,2024,261,26.48,18.87,0.92,0.06
2607,19.0,73.75,2024,261,22.33,16.06,0.95,2.78
2608,19.0,74.375,2024,261,22.82,15.47,0.87,0.26
2609,19.0,75.0,2024,261,24.01,15.03,0.79,0.0
2610,19.0,75.625,2024,261,24.28,15.16,0.78,0.0
2611,19.0,76.25,2024,261,24.52,15.49,0.76,0.0
2612,19.0,76.875,2024,261,24.83,16.04,0.8,0.0
2613,19.0,77.5,2024,261,25.01,16.81,0.86,0.0
2614,19.0,78.125,2024,261,25.17,17.26,0.89,0.0
2615,19.0,78.75,2024,261,25.43,17.73,0.91,0.01
2616,19.0,79.375,2024,261,26.16,18.35,0.92,0.12
2617,19.0,80.0,2024,261,26.49,18.96,0.92,0.32
2618,19.5,73.75,2024,261,22.48,16.11,0.96,5.01
2619,19.5,74.375,2024,261,22.84,15.56,0.87,0.45
2620,19.5,75.0,2024,261,23.91,15.31,0.79,0.0
2621,19.5,75.625,2024,261,24.33,15.47,0.79,0.0
2622,19.5,76.25,2024,261,24.68,15.77,0.79,0.0
2623,19.5,76.875,2024,261,24.89,16.31,0.82,0.0
2624,19.5,77.5,2024,261,24.96,16.92,0.85,0.0
2625,19.5,78.125,2024,261,25.28,17.36,0.87,0.0
2626,19.5,78.75,2024,261,25.47,17.85,0.9,0.05
2627,19.5,79.375,2024,261,25.93,18.44,0.92,0.38
2628,19.5,80.0,2024,261,26.25,18.99,0.94,0.85
2629,20.0,73.75,2024,261,22.44,16.05,0.95,4.72
2630,20.0,74.375,2024,261,23.09,15.56,0.85,0.52
2631,20.0,75.0,2024,261,23.78,15.38,0.79,0.01
2632,20.0,75.625,2024,261,23.7,15.58,0.83,0.0
2633,20.0,76.25,2024,261,24.0,15.94,0.85,0.0
2634,20.0,76.875,2024,261,24.54,16.54,0.86,0.0
2635,20.0,77.5,2024,261,24.9,17.08,0.88,0.0
2636,20.0,78.125,2024,261,25.55,17.59,0.87,0.01
2637,20.0,78.75,2024,261,25.82,18.1,0.91,0.14
2638,20.0,79.375,2024,261,26.05,18.65,0.93,0.78
2639,20.0,80.0,2024,261,26.01,19.07,0.95,1.48
2640,18.0,73.75,2024,262,22.23,15.37,0.95,0.54
2641,18.0,74.375,2024,262,22.63,14.38,0.88,0.13
2642,18.0,75.0,2024,262,24.54,13.97,0.77,0.01
2643,18.0,75.625,2024,262,25.24,14.4,0.77,0.0
2644,18.0,76.25,2024,262,24.66,14.87,0.79,0.0
2645,18.0,76.875,2024,262,24.45,15.12,0.81,0.0
2646,18.0,77.5,2024,262,24.36,15.49,0.85,0.0
2647,18.0,78.125,2024,262,24.42,16.03,0.79,0.0
2648,18.0,78.75,2024,262,24.44,16.4,0.84,0.0
2649,18.0,79.375,2024,262,25.6,17.14,0.84,0.0
2650,18.0,80.0,2024,262,26.19,17.86,0.9,0.0
2651,18.5,73.75,2024,262,22.05,15.29,0.95,0.37
2652,18.5,74.375,2024,262,23.03,14.74,0.87,0.07
2653,18.5,75.0,2024,262,24.39,14.17,0.78,0.01
2654,18.5,75.625,2024,262,24.51,14.43,0.78,0.0
2655,18.5,76.25,2024,262,24.14,14.88,0.77,0.0
2656,18.5,76.875,2024,262,24.37,15.38,0.8,0.0
2657,18.5,77.5,2024,262,24.74,16.01,0.87,0.0
2658,18.5,78.125,2024,262,24.79,16.51,0.86,0.0
2659,18.5,78.75,2024,262,24.95,16.94,0.9,0.0
2660,18.5,79.375,2024,262,25.92,17.56,0.89,0.0
2661,18.5,80.0,2024,262,26.46,18.16,0.91,0.0
2662,19.0,73.75,2024,262,22.37,15.72,0.95,0.99
2663,19.0,74.375,2024,262,22.79,15.02,0.86,0.05
2664,19.0,75.0,2024,262,23.95,14.57,0.79,0.0
2665,19.0,75.625,2024,262,24.22,14.87,0.78,0.0
2666,19.0,76.25,2024,262,24.41,15.37,0.76,0.01
2667,19.0,76.875,2024,262,24.69,16.0,0.79,0.01
2668,19.0,77.5,2024,262,24.87,16.68,0.85,0.0
2669,19.0,78.125,2024,262,25.04,17.09,0.88,0.01
2670,19.0,78.75,2024,262,25.31,17.48,0.9,0.0
2671,19.0,79.375,2024,262,26.05,17.94,0.91,0.0
2672,19.0,80.0,2024,262,26.63,18.39,0.91,0.0
2673,19.5,73.75,2024,262,22.46,15.94,0.95,2.27
2674,19.5,74.375,2024,262,22.74,15.28,0.86,0.1
2675,19.5,75.0,2024,262,23.7,15.11,0.78,0.0
2676,19.5,75.625,2024,262,24.16,15.5,0.79,0.02
2677,19.5,76.25,2024,262,24.54,16.01,0.79,0.07
2678,19.5,76.875,2024,262,24.71,16.58,0.81,0.07
2679,19.5,77.5,2024,262,24.81,17.13,0.85,0.01
2680,19.5,78.125,2024,262,25.27,17.61,0.86,0.05
2681,19.5,78.75,2024,262,25.49,17.97,0.89,0.0
2682,19.5,79.375,2024,262,26.01,18.32,0.91,0.0
2683,19.5,80.0,2024,262,26.53,18.55,0.93,0.0
2684,20.0,73.75,2024,262,22.26,15.94,0.95,2.69
2685,20.0,74.375,2024,262,22.84,15.53,0.85,0.16
2686,20.0,75.0,2024,262,23.43,15.54,0.78,0.04
2687,20.0,75.625,2024,262,23.44,15.87,0.82,0.1
2688,20.0,76.25,2024,262,23.83,16.38,0.84,0.25
2689,20.0,76.875,2024,262,24.33,16.93,0.86,0.25
2690,20.0,77.5,2024,262,24.81,17.4,0.88,0.06
2691,20.0,78.125,2024,262,25.61,17.94,0.86,0.15
2692,20.0,78.75,2024,262,25.97,18.33,0.9,0.01
2693,20.0,79.375,2024,262,26.29,18.66,0.92,0.0
2694,20.0,80.0,2024,262,26.31,18.76,0.94,0.0
2695,18.0,73.75,2024,263,22.75,15.39,0.94,0.03
2696,18.0,74.375,2024,263,23.06,14.85,0.87,0.0
2697,18.0,75.0,2024,263,24.93,14.8,0.77,0.0
2698,18.0,75.625,2024,263,25.57,15.22,0.77,0.0
2699,18.0,76.25,2024,263,25.05,15.33,0.79,0.02
2700,18.0,76.875,2024,263,24.83,15.47,0.8,0.07
2701,18.0,77.5,2024,263,24.82,15.95,0.84,0.17
2702,18.0,78.125,2024,263,24.9,16.48,0.78,0.18
2703,18.0,78.75,2024,263,24.88,16.86,0.83,0.16
2704,18.0,79.375,2024,263,26.08,17.69,0.83,0.06
2705,18.0,80.0,2024,263,26.49,18.36,0.89,0.01
2706,18.5,73.75,2024,263,22.54,15.55,0.94,0.01
2707,18.5,74.375,2024,263,23.56,15.29,0.86,0.0
2708,18.5,75.0,2024,263,24.9,15.02,0.78,0.0
2709,18.5,75.625,2024,263,24.89,15.24,0.78,0.0
2710,18.5,76.25,2024,263,24.55,15.52,0.76,0.03
2711,18.5,76.875,2024,263,24.85,16.02,0.79,0.1
2712,18.5,77.5,2024,263,25.3,16.71,0.86,0.16
2713,18.5,78.125,2024,263,25.34,17.28,0.85,0.22
2714,18.5,78.75,2024,263,25.62,17.76,0.89,0.19
2715,18.5,79.375,2024,263,26.68,18.34,0.88,0.08
2716,18.5,80.0,2024,263,26.98,18.84,0.9,0.06
2717,19.0,73.75,2024,263,22.91,16.1,0.94,0.0
2718,19.0,74.375,2024,263,23.28,15.59,0.85,0.0
2719,19.0,75.0,2024,263,24.43,15.39,0.78,0.0
2720,19.0,75.625,2024,263,24.75,15.73,0.77,0.01
2721,19.0,76.25,2024,263,24.94,16.19,0.75,0.07
2722,19.0,76.875,2024,263,25.39,16.9,0.79,0.2
2723,19.0,77.5,2024,263,25.68,17.63,0.85,0.22
2724,19.0,78.125,2024,263,25.88,18.11,0.87,0.26
2725,19.0,78.75,2024,263,26.29,18.47,0.89,0.2
2726,19.0,79.375,2024,263,27.15,18.74,0.9,0.08
2727,19.0,80.0,2024,263,27.43,19.09,0.9,0.13
2728,19.5,73.75,2024,263,23.32,16.43,0.94,0.0
2729,19.5,74.375,2024,263,23.62,16.06,0.85,0.0
2730,19.5,75.0,2024,263,24.5,16.09,0.78,0.0
2731,19.5,75.625,2024,263,24.97,16.47,0.78,0.02
2732,19.5,76.25,2024,263,25.37,16.96,0.78,0.14
2733,19.5,76.875,2024,263,25.64,17.52,0.81,0.27
2734,19.5,77.5,2024,263,25.78,18.08,0.84,0.24
2735,19.5,78.125,2024,263,26.14,18.49,0.85,0.3
2736,19.5,78.75,2024,263,26.52,18.74,0.88,0.14
2737,19.5,79.375,2024,263,27.16,18.88,0.9,0.05
2738,19.5,80.0,2024,263,27.52,19.06,0.92,0.17
2739,20.0,73.75,2024,263,23.31,16.54,0.94,0.0
2740,20.0,74.375,2024,263,24.2,16.55,0.84,0.0
2741,20.0,75.0,2024,263,24.84,16.72,0.78,0.01
2742,20.0,75.625,2024,263,24.71,16.94,0.82,0.05
2743,20.0,76.25,2024,263,24.95,17.34,0.84,0.18
2744,20.0,76.875,2024,263,25.34,17.79,0.85,0.28
2745,20.0,77.5,2024,263,25.76,18.24,0.87,0.18
2746,20.0,78.125,2024,263,26.44,18.72,0.85,0.22
2747,20.0,78.75,2024,263,26.94,18.95,0.89,0.06
2748,20.0,79.375,2024,263,27.36,19.0,0.91,0.01
2749,20.0,80.0,2024,263,27.39,18.97,0.93,0.11
2750,18.0,73.75,2024,264,23.27,16.08,0.93,0.28
2751,18.0,74.375,2024,264,23.79,15.66,0.87,1.3
2752,18.0,75.0,2024,264,25.67,15.72,0.76,3.29
2753,18.0,75.625,2024,264,26.27,16.25,0.77,4.65
2754,18.0,76.25,2024,264,25.39,16.55,0.78,6.15
2755,18.0,76.875,2024,264,24.84,16.83,0.8,8.87
2756,18.0,77.5,2024,264,24.87,17.31,0.85,12.31
2757,18.0,78.125,2024,264,25.04,17.62,0.78,12.86
2758,18.0,78.75,2024,264,25.12,17.92,0.83,10.35
2759,18.0,79.375,2024,264,26.4,18.56,0.83,4.85
2760,18.0,80.0,2024,264,26.92,19.16,0.88,2.6
2761,18.5,73.75,2024,264,23.34,16.62,0.93,0.68
2762,18.5,74.375,2024,264,24.26,16.33,0.86,2.95
2763,18.5,75.0,2024,264,25.47,16.09,0.78,5.4
2764,18.5,75.625,2024,264,25.42,16.26,0.77,6.43
2765,18.5,76.25,2024,264,24.86,16.66,0.76,8.7
2766,18.5,76.875,2024,264,24.88,17.29,0.79,10.44
2767,18.5,77.5,2024,264,25.46,18.03,0.86,11.16
2768,18.5,78.125,2024,264,25.62,18.35,0.85,13.07
2769,18.5,78.75,2024,264,25.85,18.7,0.88,9.15
2770,18.5,79.375,2024,264,26.94,19.26,0.87,4.62
2771,18.5,80.0,2024,264,27.48,19.73,0.89,3.16
2772,19.0,73.75,2024,264,23.72,17.06,0.93,1.22
2773,19.0,74.375,2024,264,24.11,16.64,0.85,4.1
2774,19.0,75.0,2024,264,25.12,16.55,0.78,5.72
2775,19.0,75.625,2024,264,25.3,16.83,0.77,6.05
2776,19.0,76.25,2024,264,25.33,17.32,0.75,9.15
2777,19.0,76.875,2024,264,25.59,18.0,0.79,10.04
2778,19.0,77.5,2024,264,26.13,18.57,0.84,7.21
2779,19.0,78.125,2024,264,26.33,18.89,0.87,8.28
2780,19.0,78.75,2024,264,26.61,19.27,0.88,5.16
2781,19.0,79.375,2024,264,27.34,19.69,0.89,3.35
2782,19.0,80.0,2024,264,27.86,20.05,0.9,3.08
2783,19.5,73.75,2024,264,23.74,17.13,0.94,1.23
2784,19.5,74.375,2024,264,24.2,16.86,0.85,3.51
2785,19.5,75.0,2024,264,25.14,17.12,0.77,4.1
2786,19.5,75.625,2024,264,25.57,17.56,0.78,4.09
2787,19.5,76.25,2024,264,25.91,18.02,0.78,6.91
2788,19.5,76.875,2024,264,26.04,18.44,0.81,7.62
2789,19.5,77.5,2024,264,26.34,18.72,0.84,4.1
2790,19.5,78.125,2024,264,26.67,19.04,0.85,3.92
2791,19.5,78.75,2024,264,26.88,19.47,0.87,2.31
2792,19.5,79.375,2024,264,27.19,19.77,0.9,2.1
2793,19.5,80.0,2024,264,27.77,20.02,0.91,2.37
2794,20.0,73.75,2024,264,23.37,17.08,0.93,0.67
2795,20.0,74.375,2024,264,24.21,17.04,0.84,1.81
2796,20.0,75.0,2024,264,25.08,17.46,0.77,1.97
2797,20.0,75.625,2024,264,25.2,17.85,0.81,1.96
2798,20.0,76.25,2024,264,25.58,18.19,0.84,3.47
2799,20.0,76.875,2024,264,25.82,18.43,0.85,3.98
2800,20.0,77.5,2024,264,26.24,18.68,0.86,2.2
2801,20.0,78.125,2024,264,26.99,19.06,0.85,1.58
2802,20.0,78.75,2024,264,27.27,19.59,0.88,1.31
2803,20.0,79.375,2024,264,27.21,19.91,0.91,1.57
2804,20.0,80.0,2024,264,27.53,19.99,0.92,1.62
2805,18.0,73.75,2024,265,23.92,17.74,0.93,6.34
2806,18.0,74.375,2024,265,24.37,17.42,0.87,10.39
2807,18.0,75.0,2024,265,25.64,17.47,0.77,11.53
2808,18.0,75.625,2024,265,25.93,17.89,0.78,11.16
2809,18.0,76.25,2024,265,25.4,18.01,0.8,13.07
2810,18.0,76.875,2024,265,25.08,18.07,0.82,15.01
2811,18.0,77.5,2024,265,25.03,18.39,0.87,17.74
2812,18.0,78.125,2024,265,25.31,18.88,0.81,23.82
2813,18.0,78.75,2024,265,25.37,19.16,0.85,22.24
2814,18.0,79.375,2024,265,26.31,19.87,0.84,14.19
2815,18.0,80.0,2024,265,27.12,20.64,0.88,7.06
2816,18.5,73.75,2024,265,23.89,17.77,0.93,4.05
2817,18.5,74.375,2024,265,24.8,17.66,0.86,8.0
2818,18.5,75.0,2024,265,25.51,17.48,0.79,8.89
2819,18.5,75.625,2024,265,25.28,17.73,0.79,9.62
2820,18.5,76.25,2024,265,25.03,17.98,0.78,14.61
2821,18.5,76.875,2024,265,25.17,18.33,0.81,16.97
2822,18.5,77.5,2024,265,25.64,18.83,0.87,13.93
2823,18.5,78.125,2024,265,25.8,19.23,0.86,15.64
2824,18.5,78.75,2024,265,25.97,19.53,0.89,11.66
2825,18.5,79.375,2024,265,26.88,20.16,0.88,8.29
2826,18.5,80.0,2024,265,27.57,20.97,0.89,5.82
2827,19.0,73.75,2024,265,24.12,17.91,0.93,1.9
2828,19.0,74.375,2024,265,24.56,17.67,0.85,4.59
